,ARIZONA PUBLIC SERVICE COMPANY,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,IDAHO POWER COMPANY,NEVADA POWER COMPANY,PACIFICORP - EAST,PACIFICORP - WEST,PORTLAND GENERAL ELECTRIC COMPANY,PUGET SOUND ENERGY,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",IMPERIAL IRRIGATION DISTRICT,PUD NO. 1 OF DOUGLAS COUNTY,PUBLIC SERVICE COMPANY OF COLORADO,BONNEVILLE POWER ADMINISTRATION,NORTHWESTERN ENERGY (NWMT),SALT RIVER PROJECT,LOS ANGELES DEPARTMENT OF WATER AND POWER,PUBLIC UTILITY DISTRICT NO. 1 OF CHELAN COUNTY,EL PASO ELECTRIC COMPANY,BALANCING AUTHORITY OF NORTHERN CALIFORNIA,PUBLIC SERVICE COMPANY OF NEW MEXICO,AVISTA CORPORATION,WESTERN AREA POWER ADMINISTRATION - DESERT SOUTHWEST REGION,TURLOCK IRRIGATION DISTRICT,WESTERN AREA POWER ADMINISTRATION UGP WEST,TUCSON ELECTRIC POWER COMPANY,SEATTLE CITY LIGHT,"PUBLIC UTILITY DISTRICT NO. 2 OF GRANT COUNTY, WASHINGTON",WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION
2021-07-01,3.9167803030303032,6.4075750000000005,3.525833333333333,4.5859375,4.2877777777777775,3.5477083333333335,3.5190277777777776,3.7060648148148143,3.802916276599463,4.39861074216961,3.87248736653617,4.228574875272809,3.877127303964789,4.066954039749042,4.054158281373517,5.05008715905976,3.8221808831254434,4.237650331076228,4.284132663825448,4.235309420267181,3.9290232764999025,4.386636571607378,4.960234800822343,4.100978547609066,4.2876859773341485,3.7770211956849704,3.868447518076745,4.199942370464715
2021-07-02,3.8361363636363635,5.571525,3.425208333333333,3.682916666666667,3.6199999999999997,3.373125,3.4155555555555552,3.6355092592592584,3.6249865944502297,3.990918241271356,3.654158365728968,3.787442528517741,3.6187942917387748,3.72063338389144,3.863886714885761,4.45656243231326,3.643079163119636,3.8516804971471887,3.8845796055474167,3.842403255728416,3.6595918771563682,3.9409268687825154,4.395698054739819,3.7398357122289045,3.9228224041692235,3.636211591522126,3.64260869623712,3.7714351381878117
2021-07-03,3.684545454545454,5.2938,3.3150000000000004,3.5775,3.5433333333333334,3.215,3.313333333333334,3.5066666666666673,3.496780527191836,3.8391878476461914,3.524130074730243,3.661188883831007,3.491098072021127,3.591129510564461,3.714782682507906,4.269368324933453,3.5136106672832765,3.7129224513582644,3.7357256816082454,3.7059704631668438,3.5298583730567428,3.7963956106146344,4.211481375789136,3.609691697271254,3.776241759836057,3.5072485707981285,3.512919253408421,3.645235377921434
2021-07-04,3.684545454545454,5.2938,3.3150000000000004,3.5775,3.5433333333333334,3.215,3.313333333333334,3.5066666666666673,3.496780527191836,3.8391878476461914,3.524130074730243,3.661188883831007,3.491098072021127,3.591129510564461,3.714782682507906,4.269368324933453,3.5136106672832765,3.7129224513582644,3.7357256816082454,3.7059704631668438,3.5298583730567428,3.7963956106146344,4.211481375789136,3.609691697271254,3.776241759836057,3.5072485707981285,3.512919253408421,3.645235377921434
2021-07-05,3.684545454545454,5.294149999999998,3.3147916666666664,3.5776041666666667,3.5433333333333334,3.2147916666666667,3.3130555555555556,3.506064814814815,3.496422595580352,3.839180648199878,3.5238252008051427,3.661131482108192,3.4909186327755863,3.5909943268331004,3.714774392966953,4.269466846420726,3.5132342228853757,3.7128658034188144,3.735645067602504,3.705923171793738,3.5296514111293433,3.796388275963362,4.211551197334048,3.6095678503419912,3.776230655311639,3.50679837507602,3.512641150671727,3.6451627350248095
2021-07-06,3.69219696969697,5.307383333333332,3.3185416666666665,3.589166666666667,3.5504166666666666,3.2147916666666667,3.3155555555555556,3.501898148148148,3.4967588196249872,3.846428771041197,3.5251538440350956,3.6673522855645575,3.4946362548255188,3.5956535051386025,3.7221817616724118,4.2785334957468235,3.5132282803759978,3.719116875787269,3.7410734981441176,3.7123847649040447,3.532837429241474,3.803732876534917,4.219971053529341,3.6144478175599,3.78348894538982,3.505430944986321,3.5144403520072656,3.651072640861818
2021-07-07,3.8669318181818184,5.456883333333333,3.515,3.8105208333333334,3.720277777777778,3.3239583333333336,3.5199999999999996,3.724675925925926,3.6956573931738768,4.024169443046013,3.719541393424649,3.8468149033949492,3.6780378416057196,3.7790001662384767,3.898306863571904,4.450121966914013,3.7141397351611465,3.898635602792919,3.915620852446818,3.891661132738104,3.7189215528273727,3.9838433875755888,4.391017759799548,3.797167930098681,3.9618710773381935,3.713439454251094,3.705534177639856,3.8312674440429904
2021-07-08,3.840037878787878,6.181333333333333,3.5214583333333334,4.083541666666667,3.9025,3.3068750000000002,3.5269444444444447,3.737407407407408,3.7469007182360556,4.204713591973092,3.788558353458994,4.001084290579918,3.757361880364906,3.899931674705725,3.9359098885118553,4.819708828047451,3.7675777856418735,4.0454814895360345,4.0926584363167535,4.035505583034258,3.806770230670498,4.167543483094301,4.740325572683863,3.9252090118351526,4.102619757976351,3.7522243659257954,3.7756707670057077,3.981147334881293
2021-07-09,3.8819318181818185,6.847575000000001,3.6729166666666666,4.818958333333333,4.434444444444444,3.467083333333333,3.689583333333333,3.910462962962963,3.967569940011342,4.54443118816951,4.032252291442472,4.375472500839086,4.015337545973528,4.217321980130243,4.07840143964945,5.3088733906917565,3.991488980701059,4.375525222358235,4.445475753736951,4.367810985011067,4.076000364933554,4.538786091389086,5.210826716803487,4.2517122146504995,4.402737501346835,3.9574632096169275,4.021195856534993,4.34945836438754
2021-07-10,3.8636363636363638,7.394400000000001,3.74,5.3125,4.766666666666667,3.515,3.7566666666666664,3.9722222222222223,4.074292527688544,4.760787482525252,4.158550618844335,4.606529802077437,4.1578636763556265,4.40537738651949,4.138026946823978,5.663008383988193,4.100080585509728,4.5774972667859695,4.66822924235397,4.570512628449193,4.225427346565632,4.7759034659204325,5.548229500379006,4.446940447536159,4.585111183197387,4.04918967367667,4.149690076758761,4.5757615774445615
2021-07-11,3.8636363636363638,7.394400000000001,3.74,5.3125,4.766666666666667,3.515,3.7566666666666664,3.9722222222222223,4.074292527688544,4.760787482525252,4.158550618844335,4.606529802077437,4.1578636763556265,4.40537738651949,4.138026946823978,5.663008383988193,4.100080585509728,4.5774972667859695,4.66822924235397,4.570512628449193,4.225427346565632,4.7759034659204325,5.548229500379006,4.446940447536159,4.585111183197387,4.04918967367667,4.149690076758761,4.5757615774445615
2021-07-12,3.866628787878788,7.441841666666668,3.732708333333333,5.305625,4.765555555555555,3.5116666666666667,3.7504166666666663,3.964351851851852,4.069948656196796,4.767273319856495,4.155292258312566,4.608134948324592,4.155393602982997,4.405097915275502,4.141581629150819,5.681274785450158,4.095652756511331,4.58056192070018,4.672528041883595,4.573373141564251,4.223447993754072,4.780903804474018,5.565127514159625,4.447147054733241,4.589877001160462,4.0436059057133775,4.146659855121162,4.576935565120877
2021-07-13,3.9279924242424245,8.48315,3.5564583333333335,5.1338541666666675,4.7250000000000005,3.4308333333333336,3.5965277777777778,3.7737500000000006,3.9591485675481346,4.899615395465977,4.068869064933178,4.6303576116288925,4.087114351998456,4.385311289045045,4.213089719688707,6.073902625606172,3.982861910438272,4.6362609064938365,4.755085539258708,4.6246199376165835,4.165897428319143,4.879497370709375,5.927346441684304,4.438210125006731,4.684777848893507,3.904704745417252,4.06551759484988,4.589437055789304
2021-07-14,3.756325757575757,7.330600000000001,3.360625,4.8142708333333335,4.375138888888889,3.335208333333333,3.3636111111111107,3.553842592592593,3.7083649704402006,4.510150373457652,3.8042014547344136,4.2897658583819425,3.822531643653811,4.076392253934059,3.9765480568043374,5.437616249282795,3.730687726001687,4.294017975733049,4.377788926218703,4.287881269941964,3.888327686237746,4.499370035015569,5.315801127248141,4.121555397412738,4.344351748270373,3.663773894377802,3.801583485512927,4.253477168071882
2021-07-15,3.754810606060606,7.188783333333332,3.3791666666666664,4.6734375,4.257361111111111,3.3431249999999997,3.374166666666667,3.571296296296297,3.7051223818381693,4.455016965440171,3.792895225974109,4.228263706770623,3.8051757079094535,4.038167899188653,3.9571407470172915,5.347561375040785,3.727097294349899,4.244090021967166,4.330236149716155,4.235680546652201,3.867277271956948,4.437398840868401,5.232470435406332,4.079742327481875,4.296026444167537,3.6676183071837274,3.7891139347825593,4.19545417209444
2021-07-16,3.741856060606061,7.091958333333335,3.480833333333333,4.443333333333333,4.1075,3.4172916666666664,3.4768055555555555,3.7108796296296296,3.787662477658607,4.412716521990439,3.8564360028556512,4.179019642027701,3.8453857567375325,4.03899888307694,3.9342135965211953,5.279754257681849,3.8104062381126567,4.212476821891889,4.320301642647624,4.196795705816432,3.9046046532537426,4.382270396506788,5.177911169001249,4.07330502637252,4.253745948297074,3.7704348573214697,3.848094395189502,4.154822509503822
2021-07-17,3.784545454545454,6.8839999999999995,3.615,3.9450000000000003,3.8200000000000003,3.47,3.6333333333333333,3.8844444444444446,3.8781267577127156,4.3193818420073615,3.914913952430528,4.060672719765077,3.8681078165714933,3.9973809998378846,3.9300910803382707,5.120646120198596,3.899525154567239,4.131406876019245,4.254973845718786,4.106167812801383,3.921920337261305,4.259662626598172,5.038956642727334,4.020428746774915,4.17196958722816,3.8896108055056846,3.90015998891682,4.048217675612964
2021-07-18,3.784545454545454,6.8839999999999995,3.615,3.9450000000000003,3.8200000000000003,3.47,3.6333333333333333,3.8844444444444446,3.8781267577127156,4.3193818420073615,3.914913952430528,4.060672719765077,3.8681078165714933,3.9973809998378846,3.9300910803382707,5.120646120198596,3.899525154567239,4.131406876019245,4.254973845718786,4.106167812801383,3.921920337261305,4.259662626598172,5.038956642727334,4.020428746774915,4.17196958722816,3.8896108055056846,3.90015998891682,4.048217675612964
2021-07-19,3.7898106060606067,6.927358333333335,3.6187500000000004,3.996354166666667,3.856388888888889,3.4714583333333335,3.636944444444445,3.886481481481481,3.885601203583934,4.340778587348095,3.924661086633019,4.0837530694081075,3.8799391678992516,4.014585172109113,3.940762049484885,5.151598626175457,3.9071696582680993,4.15140994911706,4.274502750688392,4.12671961421367,3.9344604836017734,4.283261071797236,5.068030920810223,4.038528260850297,4.1913784702255565,3.89524490424982,3.9102020531141717,4.0704535995731135
2021-07-20,3.918636363636364,7.917699999999999,3.705833333333333,5.172395833333333,4.689722222222222,3.5062499999999996,3.720833333333333,3.9339351851851854,4.057748338212093,4.833037845073612,4.148872178090234,4.613627888592183,4.151949527030534,4.409653278836044,4.191334781934035,5.8603664777996975,4.0831867191223745,4.611460770967749,4.722475484754953,4.599490956178846,4.222683008906493,4.825594497415543,5.733721057764622,4.454135821042964,4.638997067839318,4.025177207312719,4.141186757374025,4.580852781069638
2021-07-21,4.0994318181818175,7.770008333333333,3.728125,5.0525,4.606527777777777,3.53875,3.7430555555555554,3.951388888888889,4.0664856306093045,4.83952991133497,4.152741207168429,4.593514728248162,4.152442098738138,4.397994379956223,4.312618108855784,5.793601241132012,4.090981683738497,4.613888945026235,4.69863563347132,4.604037341607028,4.221134395524846,4.818569133675229,5.669704679764302,4.441218596389234,4.669956933964983,4.0366221942013185,4.14480016289046,4.559568784143056
2021-07-22,4.170265151515152,8.015025000000001,3.798333333333333,4.982083333333333,4.594166666666666,3.6243749999999997,3.81125,4.032314814814815,4.140374048707512,4.913218586028838,4.224254742157182,4.6401172512823035,4.218965717500248,4.457482015792907,4.381396655161288,5.912294592011866,4.165035306352879,4.675567705843976,4.776158970249037,4.661561980026863,4.288164624833612,4.879522116528578,5.787654072430507,4.499852816605056,4.735555040979465,4.113147497987484,4.215597578033478,4.607853877394851
2021-07-23,4.175378787878788,7.796024999999999,3.7614583333333336,4.666354166666666,4.371666666666666,3.6099999999999994,3.7655555555555558,3.985694444444444,4.074805252390135,4.796169196397464,4.148887709524705,4.502238773977269,4.13810701382329,4.348334689610125,4.344582904582121,5.742191507816881,4.097904607202918,4.560305716451355,4.6580664648995125,4.544029118400495,4.2019095502499235,4.746311383601334,5.626033412324292,4.3864477256730705,4.632896880498561,4.053632763478648,4.13983919375096,4.473292281505028
2021-07-24,4.152727272727273,7.083600000000001,3.795,4.2375,4.103333333333333,3.6099999999999994,3.816666666666667,4.04,4.057446975859382,4.580849975337524,4.102212527613265,4.309064380553945,4.064871770564813,4.214878298942357,4.261803022810207,5.349213667210019,4.078423637155582,4.382283345057542,4.465547991589952,4.364161564453447,4.120486169774333,4.520145390630065,5.258861779284855,4.2422263834081555,4.451294997659228,4.060455338503641,4.088846056921854,4.289350903083392
2021-07-25,4.152727272727273,7.083600000000001,3.795,4.2375,4.103333333333333,3.6099999999999994,3.816666666666667,4.04,4.057446975859382,4.580849975337524,4.102212527613265,4.309064380553945,4.064871770564813,4.214878298942357,4.261803022810207,5.349213667210019,4.078423637155582,4.382283345057542,4.465547991589952,4.364161564453447,4.120486169774333,4.520145390630065,5.258861779284855,4.2422263834081555,4.451294997659228,4.060455338503641,4.088846056921854,4.289350903083392
2021-07-26,4.158409090909092,7.088816666666666,3.798958333333333,4.249583333333333,4.1125,3.615,3.820138888888889,4.042870370370371,4.06154197088666,4.587264674537033,4.106728710198773,4.315928377898851,4.069991039933037,4.220738398662977,4.267771094853604,5.355578116677718,4.08251071928075,4.38865646621125,4.471465705281451,4.370702805663974,4.125598153400002,4.526974791304411,5.265013084365289,4.248220126324275,4.457776767346816,4.064115447889336,4.093473988111083,4.296052857919982
2021-07-27,4.290454545454545,7.220541666666666,3.886875,4.5409375,4.3325000000000005,3.7243749999999993,3.8984722222222223,4.1033333333333335,4.153395175274614,4.739136635437941,4.209169957334604,4.478189903440177,4.187452397463292,4.35737194705094,4.407354806864561,5.509108435713255,4.174034941187049,4.538779309081438,4.61018180113133,4.524999949471916,4.243095363905325,4.688973435768767,5.412823456774462,4.388310403281786,4.610862504231466,4.144788969113988,4.1987242419349755,4.454159093630353
2021-07-28,4.323522727272728,7.543458333333332,3.8152083333333335,4.8978125,4.57625,3.586875,3.8634722222222226,3.973194444444445,4.103170703954154,4.858480144318903,4.18209926889332,4.599389793958283,4.189007955638156,4.41390629408856,4.46824570336582,5.706133469222507,4.120615205820411,4.637638830292327,4.687169475702632,4.631422320289925,4.250119013662727,4.823793399189715,5.588709948137554,4.454642686642638,4.720101828849015,4.065542548253281,4.177401320417625,4.564578865635856
2021-07-29,4.360795454545454,8.743908333333334,3.8202083333333334,5.969375,5.313611111111111,3.4070833333333335,3.8654166666666665,3.9196296296296302,4.1797442031043355,5.3017777972761655,4.313649865613762,5.054355300872819,4.370277983786241,4.728027999269778,4.638113079496631,6.444067524020642,4.201368151634517,5.029672548103257,5.070833018532309,5.034233621061408,4.449016333695965,5.310252653190312,6.274074821963944,4.791022360487229,5.105568958296481,4.098239938474792,4.314767658140914,4.998734766950095
2021-07-30,4.306363636363636,8.383566666666665,3.8235416666666664,5.327916666666667,4.860694444444444,3.5675,3.8383333333333334,3.9371759259259256,4.140015152851366,5.091466960897873,4.248862094903464,4.810364435323342,4.286434064593649,4.569246859436506,4.5298465935267185,6.155868007144502,4.159606269536782,4.831116773255376,4.906718109581524,4.824553215285083,4.353246783039467,5.067413623431969,6.011325348434319,4.620147996274982,4.908633073116997,4.077786281375068,4.248458201538513,4.767738802911438
2021-07-31,4.076363636363637,8.185,3.79,5.4525,4.876666666666666,3.5100000000000002,3.8766666666666665,3.948888888888889,4.1377331198718865,5.00521124811776,4.23854266164794,4.7745832029563715,4.26246600989776,4.543300687261624,4.352580338812203,6.065517901641245,4.155498701569565,4.769545987408617,4.867213111540291,4.760767849716959,4.333751592634112,5.002224499089585,5.92797957922592,4.592149714109611,4.809119656187545,4.079800952931328,4.236795885509279,4.736717198428818
2021-08-01,4.076363636363637,8.185,3.79,5.4525,4.876666666666666,3.5100000000000002,3.8766666666666665,3.948888888888889,4.1377331198718865,5.00521124811776,4.23854266164794,4.7745832029563715,4.26246600989776,4.543300687261624,4.352580338812203,6.065517901641245,4.155498701569565,4.769545987408617,4.867213111540291,4.760767849716959,4.333751592634112,5.002224499089585,5.92797957922592,4.592149714109611,4.809119656187545,4.079800952931328,4.236795885509279,4.736717198428818
2021-08-02,4.081287878787879,8.200816666666666,3.79,5.4636458333333335,4.886805555555555,3.506666666666667,3.875833333333333,3.9495370370370373,4.139076095459084,5.011897496155722,4.240546180402141,4.780892639568354,4.264680583299034,4.547449409677347,4.358008748841993,6.075156625392567,4.157059210068608,4.775331238415047,4.871970197580645,4.766805508895606,4.336349292216853,5.0091554849358335,5.936827515975743,4.5966367213386405,4.815519917540758,4.080981436880277,4.238732219555727,4.742638015803151
2021-08-03,4.197992424242424,8.565099999999997,3.7931250000000003,5.720208333333333,5.119027777777778,3.43,3.8580555555555556,3.9703703703703703,4.173317826260129,5.167364248228378,4.289649631642111,4.927163013972251,4.31767229124275,4.644617068165752,4.4856898716409646,6.297898759892143,4.196622550064084,4.910013780848451,4.9827319218408865,4.907234231751244,4.398308726031969,5.170037062051404,6.1414149012443655,4.70150765700105,4.964607394657456,4.11249980565902,4.285977701329145,4.880040587589018
2021-08-04,4.278901515151516,8.574158333333333,3.866041666666667,5.726458333333333,5.098888888888889,3.432083333333333,3.8915277777777777,4.1066666666666665,4.251161172063469,5.20691239215203,4.359940058106535,4.95493213410761,4.366055479098394,4.68586331083412,4.552137192526075,6.3218777445304495,4.2816783571197305,4.948371642364826,5.014559810913993,4.944305252059787,4.450183531394701,5.20476464462318,6.166233393538392,4.740982309115561,5.008942422342695,4.213371708889662,4.349176416726689,4.909399824862287
2021-08-05,4.3176893939393945,8.510833333333332,3.8929166666666664,5.761979166666666,5.150277777777778,3.5031250000000003,3.928194444444444,4.110601851851851,4.272347023931566,5.227945108175705,4.382421583285158,4.985998487230739,4.396055046597182,4.714181220103437,4.586159556081973,6.316562369857593,4.300258596634276,4.975309339485882,5.0377509788443575,4.972763765277971,4.477780392759046,5.228315362965692,6.163408194009822,4.769249785524478,5.0351672838497326,4.227537731352647,4.3742487065092455,4.940057877953394
2021-08-06,4.350340909090909,8.262324999999999,3.95875,5.756666666666667,5.122361111111111,4.035416666666667,3.963888888888889,4.199351851851851,4.372690585463389,5.242905013632769,4.480751143602218,5.018835122936344,4.501010451349004,4.784050526302888,4.615879996495731,6.255921884288043,4.398225295542258,5.01368143580417,5.119831476335315,5.006457042589777,4.575197014830715,5.244177722928974,6.124437712497323,4.833863223484322,5.05605688913247,4.32275988414583,4.478620556177978,4.980172946859919
2021-08-07,4.4,6.337799999999998,3.93,4.5874999999999995,4.333333333333333,4.045,3.9766666666666666,4.15888888888889,4.204595987968777,4.657331818227905,4.248233537357295,4.457189542086832,4.224926793591859,4.359665439410661,4.461984199394235,5.175815279649273,4.219843695586753,4.508760318243131,4.5552389610909945,4.501111244011697,4.273403729488555,4.621992155130406,5.106526140690344,4.384632361896725,4.576523025170058,4.195254140405003,4.241922608172095,4.436919789381645
2021-08-08,4.4,6.337799999999998,3.93,4.5874999999999995,4.333333333333333,4.045,3.9766666666666666,4.15888888888889,4.204595987968777,4.657331818227905,4.248233537357295,4.457189542086832,4.224926793591859,4.359665439410661,4.461984199394235,5.175815279649273,4.219843695586753,4.508760318243131,4.5552389610909945,4.501111244011697,4.273403729488555,4.621992155130406,5.106526140690344,4.384632361896725,4.576523025170058,4.195254140405003,4.241922608172095,4.436919789381645
2021-08-09,4.398825757575757,6.3861583333333325,3.926875,4.603020833333334,4.342638888888889,4.040416666666667,3.9730555555555553,4.15625,4.2046962337868905,4.667848671482446,4.249676856272581,4.46515003112207,4.227123923604715,4.364980894558329,4.464323749596656,5.1990406219017,4.220143893796657,4.516570891018344,4.564532131508058,4.508795238199395,4.276233661749844,4.6325022457223035,5.128195469913589,4.390501334728516,4.584617838183349,4.194483915059068,4.243432393816086,4.44446408073548
2021-08-10,4.368446969696969,7.509858333333332,3.8547916666666664,4.968541666666666,4.562777777777778,3.931041666666667,3.8888888888888893,4.095462962962963,4.207225370087561,4.912298628121848,4.2835095035850905,4.651299054771758,4.278492007451061,4.489204157214925,4.516735865836439,5.73935767781613,4.227429154264048,4.698450651739537,4.780783280542492,4.687796277662335,4.3423378482137185,4.8772936382684335,5.632264607790176,4.527622719472675,4.77249687468263,4.176938394255722,4.278737629590242,4.620920871811263
2021-08-11,4.289166666666666,7.784841666666668,3.8499999999999996,5.164583333333333,4.703333333333333,3.833333333333333,3.8631944444444444,4.093333333333333,4.211997318339408,4.97217617278696,4.29782709685576,4.721851705851451,4.297190899346564,4.534434927351379,4.483635702137582,5.884708026479531,4.235905093853718,4.750192835017604,4.838939432149913,4.740206275717324,4.365342852886478,4.948437301872736,5.766660866864086,4.576763556323025,4.81186591673127,4.1806380836297,4.291645308575169,4.688683629241648
2021-08-12,4.247310606060606,8.013491666666665,3.846875,5.124270833333333,4.681805555555555,3.6593750000000003,3.8565277777777776,4.089722222222222,4.195224984295855,4.978182584702089,4.280693514339264,4.710628769766586,4.274679013223492,4.519858985199629,4.45523625692598,5.959095177255551,4.221205447215686,4.742245712708639,4.832205564136683,4.7304152055289075,4.345386835087405,4.949548667474826,5.832919187761748,4.563199686697257,4.8053028782266685,4.169331487808034,4.27132256073983,4.676867434252441
2021-08-13,4.200606060606061,7.158333333333335,3.768958333333333,4.403958333333333,4.177083333333333,3.1835416666666667,3.771111111111111,3.9994444444444444,3.9956700736051163,4.600053462474308,4.0452023079716,4.321167125287435,4.004055690079369,4.187967295327921,4.299225663860175,5.3830408296032655,4.022573995529937,4.386585461192365,4.414217574814925,4.375973400672962,4.065171655268776,4.546531961788237,5.273882689339023,4.220281546003209,4.477604741135639,4.008241214296077,4.02526969623721,4.2935967137786095
2021-08-14,4.068181818181818,5.744600000000002,3.63,4.092499999999999,3.956666666666667,3.15,3.643333333333333,3.8333333333333335,3.799204394448223,4.210288649295931,3.828467628809317,4.023539554903026,3.7843513944284073,3.9183984908212453,4.093144662105485,4.664465119187814,3.820993145287768,4.068859074833108,4.043171326647477,4.0680520411384125,3.831903978077385,4.174119420777665,4.5885238156858845,3.9417881972300073,4.151150970651255,3.820048124690805,3.810294556435953,4.00058072919209
2021-08-15,4.068181818181818,5.744600000000002,3.63,4.092499999999999,3.956666666666667,3.15,3.643333333333333,3.8333333333333335,3.799204394448223,4.210288649295931,3.828467628809317,4.023539554903026,3.7843513944284073,3.9183984908212453,4.093144662105485,4.664465119187814,3.820993145287768,4.068859074833108,4.043171326647477,4.0680520411384125,3.831903978077385,4.174119420777665,4.5885238156858845,3.9417881972300073,4.151150970651255,3.820048124690805,3.810294556435953,4.00058072919209
2021-08-16,4.064090909090909,5.848683333333335,3.6270833333333337,4.148333333333333,3.9937500000000004,3.1483333333333334,3.6412500000000008,3.830416666666667,3.8046223246708095,4.239043789093447,3.837325138431506,4.050059786581888,3.7957286861216133,3.937677201313946,4.09946914070464,4.720453291056651,3.8266669500889328,4.092873912469527,4.070719746693895,4.092020950126438,3.844704808005361,4.204425240526574,4.6411645407272575,3.9624240920898623,4.174193186575051,3.822670525893908,3.8195634431496535,4.026099533324498
2021-08-17,3.9734090909090907,8.157933333333332,3.5631250000000003,5.387708333333333,4.814166666666666,3.105208333333333,3.5970833333333334,3.7666203703703705,3.9250395582990487,4.876649138621974,4.033797934727345,4.637648806128461,4.047718966216648,4.364897158562198,4.239688783561647,5.962348494362313,3.952743335644551,4.625156528544431,4.681066373960532,4.623245745390048,4.12835117986258,4.876388709181202,5.808686189705188,4.419717402695647,4.685079808562888,3.881308376255643,4.025047788092275,4.5915050780671836
2021-08-18,4.044166666666667,6.197266666666668,3.632291666666667,4.347083333333333,4.0586111111111105,3.00125,3.6791666666666667,3.839490740740741,3.825413667817659,4.322967350016378,3.8636386075329607,4.116656546473542,3.8215614127162283,3.987721164029544,4.111708806464915,4.899304024409884,3.847871020158102,4.157538046064773,4.141090597891199,4.155381077558212,3.87688704755502,4.29257476635145,4.806563688284632,4.016034828532538,4.238974100752181,3.8397085238492306,3.8446318462326508,4.090362023797092
2021-08-19,3.8657954545454554,5.870033333333334,3.569791666666667,4.100833333333333,3.8690277777777773,3.158541666666667,3.5819444444444444,3.7753240740740748,3.7524773509866858,4.153923700791195,3.784205949513783,3.9673978583954166,3.744124974375266,3.875275559946153,3.938869308348013,4.685046159208617,3.7736126634896925,4.009767126375922,4.027236934238264,4.00265789116197,3.7910075364056977,4.122275209039649,4.609689542631876,3.897741042624064,4.069901082796216,3.769186655548841,3.767675865442304,3.948595237979318
2021-08-20,3.8136742424242427,5.396016666666667,3.5637499999999998,3.9426041666666665,3.7679166666666664,3.4622916666666668,3.5498611111111114,3.74412037037037,3.7331621940780635,4.039770484599669,3.7601098767881336,3.8850426373043154,3.7312909362262525,3.824729508076048,3.8703827803187276,4.45882721115814,3.750003422601455,3.9262708308819714,3.9632081412095435,3.9178071900235967,3.7666655166784633,4.010182263686776,4.405214369392485,3.841361427710534,3.9713737688491495,3.7438908138442155,3.7494563079183467,3.872360568334212
2021-08-21,3.8772727272727265,5.3734,3.535,3.83,3.7199999999999993,3.285,3.546666666666667,3.736666666666667,3.7022025722206324,4.01614733725991,3.723508306180947,3.8446010124459993,3.6808069449722267,3.778841804216512,3.9033893779900914,4.4186387026575895,3.7202041095203047,3.8951485021891745,3.9038724312658513,3.8890445061221715,3.720716896092139,3.9780363063394,4.360596984960604,3.796259914038938,3.958707027298421,3.7216942604398766,3.7089001449677665,3.8293512166643704
2021-08-22,3.8772727272727265,5.3734,3.535,3.83,3.7199999999999993,3.285,3.546666666666667,3.736666666666667,3.7022025722206324,4.01614733725991,3.723508306180947,3.8446010124459993,3.6808069449722267,3.778841804216512,3.9033893779900914,4.4186387026575895,3.7202041095203047,3.8951485021891745,3.9038724312658513,3.8890445061221715,3.720716896092139,3.9780363063394,4.360596984960604,3.796259914038938,3.958707027298421,3.7216942604398766,3.7089001449677665,3.8293512166643704
2021-08-23,3.882386363636364,5.399383333333333,3.543333333333333,3.84875,3.735,3.2893749999999997,3.5558333333333336,3.7455092592592596,3.7118101922177127,4.028692875153586,3.733532044440934,3.857215435229306,3.6909377471247233,3.7903352489328213,3.910923597724408,4.436296496936004,3.729881173767385,3.907062878074628,3.916453002389295,3.9009182814232974,3.7311663703989493,3.991024212986267,4.377671574074323,3.8079576621416034,3.9700520194544158,3.7310657060124823,3.7188966517509305,3.8418463758847823
2021-08-24,4.005227272727273,6.0027083333333335,3.738125,4.289791666666667,4.087083333333333,3.390625,3.7712499999999998,3.9509259259259255,3.936038561925856,4.322672413941504,3.9675744783745586,4.152852776478587,3.927817838623491,4.059295066025866,4.089511342380058,4.848100218833214,3.955594115683385,4.186320413969714,4.210396201501809,4.179385657984346,3.9754533046122047,4.295443689216871,4.77577903566479,4.081744206317321,4.236489014747713,3.949398278274252,3.9524028000097737,4.134580860491454
2021-08-25,4.132386363636363,6.191791666666668,3.8120833333333337,4.548333333333333,4.275,3.407916666666667,3.878888888888889,4.002916666666667,4.018897982004768,4.468260399665637,4.057740469091185,4.298570021213219,4.027145188810788,4.180179908416808,4.222626338726083,5.012276722642053,4.036231769012159,4.324533926822477,4.334802765046545,4.321017980216879,4.077639271421467,4.447770197620302,4.931589107132486,4.206353492543022,4.381225565659481,4.020725722491631,4.044645167871254,4.275960472125161
2021-08-26,4.293333333333333,7.534675,3.870833333333333,5.3065625,4.847222222222222,3.49125,3.9379166666666663,4.130833333333333,4.212576230249337,4.947689175395767,4.290318070058532,4.741079229112774,4.271991384515136,4.527756555503035,4.482601063760299,5.7937745286896245,4.238368182529426,4.742936910937026,4.775449803609652,4.741466101697927,4.346768684890636,4.940863100393786,5.67073957665481,4.571653203172898,4.803046058814639,4.1948184652326015,4.27739024227396,4.703750708141949
